,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,GENDER,VEHICLE_YEAR(before 2015),VEHICLE_TYPE(sports car)
1703,3,3,0.5336770829727767,1.0,1.0,7.0,2,0,6,0.0,0,0,0
1704,2,1,0.4876152902483951,1.0,1.0,9.0,1,0,2,0.0,1,1,0
1705,2,1,0.1853336147606677,1.0,0.0,14.0,0,0,0,0.0,0,0,0
1706,2,1,0.6062649561711828,1.0,1.0,11.697003206900366,0,0,0,0.0,1,0,0
1707,3,0,0.5158128096027941,1.0,1.0,14.0,0,0,0,0.0,0,0,0
1708,0,0,0.4085902360965293,1.0,0.0,15.0,0,0,0,1.0,1,1,0
1709,0,0,0.6249809168792333,1.0,0.0,18.0,0,0,0,0.0,1,0,0
1710,3,0,0.6095431989409578,1.0,1.0,10.0,0,0,0,1.0,0,1,0
1711,3,2,0.6465297264942811,1.0,1.0,6.0,3,1,5,0.0,1,1,0
1712,2,1,0.7281988113253196,0.0,1.0,7.0,1,0,2,0.0,1,1,0
1713,2,2,0.4266129328847592,0.0,1.0,9.0,9,0,1,0.0,0,1,0
1714,0,0,0.4693514628560762,1.0,1.0,7.0,0,0,0,0.0,0,1,0
1715,2,2,0.6874928008429386,1.0,1.0,8.0,2,0,5,0.0,0,0,1
1716,1,1,0.5225219977867602,0.0,0.0,11.697003206900366,1,0,0,1.0,0,1,0
1717,3,1,0.6353269734201827,1.0,1.0,11.0,0,0,0,0.0,0,1,0
1718,0,0,0.3507586259917119,1.0,1.0,7.0,0,0,0,0.0,0,1,0
1719,1,1,0.4486882510438408,0.0,0.0,13.0,0,0,1,1.0,0,1,0
1720,0,0,0.2776304436538508,1.0,1.0,12.0,0,0,0,0.0,0,0,1
1721,1,1,0.3836140804227317,0.0,0.0,15.0,1,0,0,0.0,0,0,0
1722,2,2,0.5461994612154668,0.0,0.0,9.0,4,0,4,0.0,0,1,0
1723,0,0,0.3613318581329491,1.0,0.0,11.0,0,0,0,1.0,1,1,0
1724,0,0,0.2275536836669774,0.0,0.0,10.0,0,0,0,1.0,1,1,1
1725,1,1,0.6867949983714885,1.0,0.0,13.0,0,0,0,0.0,0,1,0
1726,3,1,0.666940244836433,1.0,1.0,9.0,2,0,2,0.0,0,1,0
1727,1,1,0.3500685211361733,1.0,0.0,17.0,1,0,0,0.0,0,1,0
1728,1,1,0.5620592676160164,1.0,1.0,8.0,1,1,0,0.0,1,0,0
1729,3,2,0.6624382802068757,0.0,0.0,12.0,3,1,0,0.0,0,1,0
1730,1,1,0.5059182300320118,0.0,1.0,10.0,2,1,0,0.0,1,1,0
1731,0,0,0.2457399176525432,0.0,0.0,13.0,0,0,0,1.0,0,1,0
1732,2,2,0.6514777105115379,1.0,0.0,12.0,9,2,0,0.0,1,1,0
1733,0,0,0.3771441874277573,1.0,0.0,11.697003206900366,0,0,0,0.0,0,0,0
1734,0,0,0.3840554262356353,0.0,0.0,17.0,0,0,0,1.0,1,1,0
1735,3,3,0.5152774932024549,1.0,1.0,11.0,2,1,2,0.0,0,0,0
1736,0,0,0.5158128096027941,0.0,0.0,15.0,0,0,0,1.0,1,1,0
1737,2,1,0.6056771604160297,1.0,1.0,13.0,1,0,2,1.0,1,0,0
1738,2,2,0.6081745188043152,1.0,0.0,10.0,7,0,1,0.0,1,1,0
1739,2,0,0.6377499969959002,1.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
1740,1,1,0.5158128096027941,1.0,1.0,11.0,5,0,0,0.0,1,1,0
1741,2,2,0.481233804932597,1.0,1.0,7.0,5,0,1,0.0,0,1,0
1742,1,1,0.5671296948261138,1.0,1.0,11.0,1,1,0,0.0,0,0,0
1743,1,1,0.6575450568373521,1.0,1.0,13.0,0,0,1,0.0,0,1,0
1744,1,1,0.4633341165020996,0.0,0.0,11.0,2,0,1,0.0,0,0,0
1745,3,3,0.4099015796951398,1.0,1.0,10.0,6,0,0,0.0,1,1,0
1746,1,0,0.6237900769375626,0.0,0.0,8.0,0,0,0,1.0,0,1,0
1747,1,1,0.6811481136521422,1.0,0.0,14.0,0,0,0,0.0,0,1,0
1748,0,0,0.5013713614016168,1.0,1.0,11.0,0,0,0,0.0,0,1,0
1749,0,0,0.196580683690525,1.0,0.0,15.0,0,0,0,1.0,1,1,0
1750,3,3,0.5755602108751551,1.0,1.0,9.0,5,1,1,0.0,1,0,0
1751,0,0,0.4715380236955649,0.0,0.0,14.0,0,0,0,1.0,0,1,0
1752,1,1,0.5861360604483771,1.0,1.0,14.0,1,0,1,0.0,0,1,0
1753,1,1,0.6754406974300349,1.0,0.0,11.697003206900366,3,0,1,1.0,1,0,0
1754,2,0,0.6207307927876982,1.0,1.0,8.0,0,0,0,1.0,1,1,0
1755,2,2,0.5650533271502788,1.0,1.0,11.0,2,2,6,0.0,1,1,1
1756,3,0,0.7403233056364579,1.0,1.0,10.0,0,0,0,0.0,0,0,0
1757,2,1,0.5804717515794329,1.0,0.0,11.0,1,2,2,0.0,1,1,0
1758,2,1,0.5158128096027941,1.0,1.0,10.0,3,1,1,0.0,1,1,1
1759,2,2,0.4704665936904266,1.0,1.0,9.0,6,2,4,0.0,1,1,0
1760,3,3,0.6843084001191895,1.0,1.0,14.0,0,2,0,0.0,0,1,0
1761,2,1,0.5515933043764039,1.0,1.0,13.0,1,0,1,0.0,1,0,0
1762,0,0,0.4540926707599216,0.0,0.0,9.0,0,0,0,1.0,1,1,0
1763,2,2,0.6641891015620235,1.0,1.0,13.0,2,0,3,0.0,0,1,0
1764,0,0,0.3108475813289624,1.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
1765,0,0,0.5158128096027941,0.0,1.0,11.0,0,0,0,0.0,0,1,0
1766,3,1,0.5978510844277737,1.0,1.0,12.0,0,0,1,0.0,1,1,0
1767,2,2,0.5045698916727219,1.0,1.0,7.0,4,1,0,0.0,1,0,0
1768,3,0,0.5183450827189473,1.0,0.0,11.697003206900366,0,0,0,0.0,1,0,0
1769,2,2,0.5832958365331581,1.0,0.0,14.0,0,0,0,0.0,0,1,0
1770,2,1,0.7200874460428613,1.0,1.0,12.0,1,0,2,0.0,1,1,0
1771,1,1,0.6002465292424253,0.0,1.0,7.0,3,0,3,0.0,0,1,0
1772,1,1,0.4977088999668306,1.0,1.0,11.0,2,1,0,1.0,1,1,1
1773,0,0,0.5158128096027941,0.0,0.0,14.0,0,0,0,1.0,0,1,0
1774,3,3,0.5158128096027941,1.0,0.0,7.0,13,1,2,0.0,1,0,0
1775,0,0,0.5158128096027941,0.0,0.0,14.0,0,0,0,1.0,1,1,0
1776,3,2,0.3144599834469865,1.0,1.0,10.0,4,1,7,0.0,1,0,0
1777,0,0,0.3161664618349704,1.0,1.0,13.0,0,0,0,1.0,0,1,0
1778,0,0,0.3082204398310873,0.0,0.0,13.0,0,0,0,1.0,0,1,0
1779,1,0,0.5822555143238901,1.0,1.0,13.0,0,0,0,0.0,0,0,0
1780,2,0,0.3230986555294417,0.0,1.0,6.0,0,0,0,1.0,1,1,0
1781,2,2,0.5272677134348829,1.0,0.0,12.0,5,0,5,0.0,1,1,0
1782,0,0,0.7387365848026437,1.0,1.0,11.0,0,0,0,1.0,1,1,0
1783,2,2,0.5628766176819733,1.0,1.0,10.0,1,0,3,0.0,1,1,1
1784,0,0,0.6578040520558444,1.0,0.0,14.0,0,0,0,1.0,0,1,0
1785,0,0,0.5135702694991496,0.0,0.0,9.0,0,0,0,1.0,1,1,0
1786,1,0,0.4809742536849557,1.0,0.0,14.0,0,0,0,1.0,0,1,0
1787,1,0,0.4974447856527828,1.0,0.0,15.0,0,0,0,0.0,1,1,0
1788,0,0,0.5421766916223107,1.0,0.0,7.0,0,0,0,0.0,1,1,0
1789,0,0,0.3547285539804473,0.0,0.0,9.0,0,0,0,1.0,1,1,0
1790,1,1,0.2881664672395424,1.0,1.0,9.0,3,1,2,0.0,0,1,0
1791,3,1,0.4454055686003449,1.0,1.0,14.0,1,0,2,0.0,1,1,0
1792,2,2,0.5503647277916662,1.0,1.0,8.0,5,0,3,0.0,1,0,0
1793,1,1,0.4250601733588461,0.0,1.0,11.0,0,0,1,0.0,1,1,0
1794,2,2,0.6216551427948755,1.0,0.0,11.0,0,2,0,0.0,0,0,0
1795,0,0,0.522834109859868,1.0,0.0,11.0,0,0,0,1.0,0,1,0
1796,3,3,0.6931800347068969,1.0,0.0,14.0,4,0,1,0.0,1,0,0
1797,2,2,0.622640063013135,1.0,1.0,10.0,5,0,1,0.0,0,0,0
1798,3,3,0.5739688765741837,1.0,1.0,13.0,3,0,8,0.0,1,0,0
1799,2,2,0.5466866988069963,1.0,1.0,8.0,2,1,4,0.0,0,1,0
1800,2,1,0.570127445996026,0.0,1.0,11.697003206900366,1,0,3,0.0,1,1,0
1801,2,2,0.6069875300207482,1.0,0.0,11.0,3,1,3,0.0,1,1,0
1802,2,2,0.7228069444299715,1.0,1.0,12.0,5,0,2,0.0,1,0,0
1803,3,1,0.6854959050234728,1.0,1.0,13.0,0,1,0,0.0,0,0,0
1804,1,1,0.3990621047256103,1.0,1.0,11.0,0,1,0,0.0,0,1,0
1805,3,1,0.5910989151873356,0.0,1.0,10.0,1,0,1,0.0,0,0,0
1806,1,1,0.5158128096027941,1.0,0.0,10.0,1,0,0,0.0,1,1,0
1807,2,2,0.4919497683527119,1.0,1.0,7.0,3,1,3,0.0,1,1,0
1808,2,2,0.5430384303733916,1.0,1.0,11.697003206900366,6,1,4,0.0,1,0,1
1809,3,3,0.5158128096027941,1.0,1.0,5.0,4,3,1,0.0,0,1,0
1810,3,2,0.3883294126398464,1.0,0.0,10.0,1,0,1,0.0,0,1,0
1811,1,1,0.4980538083280816,1.0,1.0,12.0,1,0,0,0.0,1,0,0
1812,3,3,0.606835028756197,1.0,1.0,11.0,5,0,4,0.0,1,1,0
1813,2,2,0.6067334199289113,1.0,1.0,11.697003206900366,3,1,2,0.0,1,1,0
1814,1,1,0.5158128096027941,1.0,0.0,11.0,1,0,2,0.0,0,1,0
1815,2,1,0.5158128096027941,1.0,0.0,13.0,0,1,0,0.0,0,1,0
1816,1,1,0.5043915324742732,0.0,1.0,10.0,2,0,2,1.0,1,1,0
1817,1,0,0.5158128096027941,0.0,1.0,10.0,0,0,0,1.0,1,1,0
1818,3,3,0.5452234138072727,1.0,1.0,13.0,3,0,5,0.0,0,1,0
1819,0,0,0.3719807005181177,0.0,0.0,10.0,0,0,0,1.0,0,1,0
1820,2,1,0.5158128096027941,1.0,1.0,8.0,1,0,0,0.0,0,1,0
1821,1,0,0.4726751736932563,0.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
1822,0,0,0.3260288993113341,0.0,1.0,19.0,0,0,0,1.0,0,1,0
1823,2,2,0.5298649623852705,1.0,1.0,11.0,1,0,1,0.0,0,1,0
1824,2,2,0.3940178472726093,1.0,1.0,11.0,3,0,0,0.0,0,1,0
1825,0,0,0.4404396695602368,0.0,0.0,13.0,0,0,0,1.0,0,1,0
1826,2,1,0.6080560740690575,1.0,0.0,9.0,0,0,3,0.0,1,0,0
1827,0,0,0.2157278264088223,0.0,0.0,10.0,0,0,0,1.0,1,1,0
1828,0,0,0.3275908244575751,0.0,0.0,14.0,0,0,0,1.0,0,1,0
1829,1,0,0.3176973711610151,1.0,0.0,11.697003206900366,0,0,0,0.0,0,1,0
1830,1,1,0.7764554390782819,1.0,1.0,12.0,1,1,1,0.0,0,1,0
1831,2,2,0.5454437446082123,1.0,0.0,11.0,1,0,2,0.0,0,1,0
1832,0,0,0.3269877087775192,0.0,0.0,10.0,0,0,0,1.0,1,1,0
1833,1,0,0.4928181363365424,1.0,1.0,11.0,0,0,0,1.0,0,1,0
1834,3,3,0.6299848044740747,0.0,0.0,15.0,2,0,4,0.0,0,0,0
1835,2,1,0.5447521777586471,0.0,1.0,9.0,2,0,0,0.0,0,1,0
1836,1,1,0.3942650149428709,0.0,0.0,11.0,0,0,1,0.0,0,1,0
1837,2,2,0.4183048565105679,0.0,0.0,13.0,1,0,0,0.0,0,1,0
1838,1,1,0.7646900997648359,0.0,1.0,11.0,1,0,2,1.0,1,1,1
1839,2,0,0.6966010337271471,1.0,1.0,10.0,0,0,0,0.0,0,1,0
1840,2,2,0.6321993849634755,1.0,1.0,10.0,2,0,2,0.0,1,1,0
1841,2,1,0.6031632370958914,1.0,0.0,11.0,2,0,0,0.0,0,1,0
1842,2,1,0.5245211285285368,1.0,1.0,11.697003206900366,3,0,0,1.0,1,1,0
1843,0,0,0.5087644219573085,0.0,0.0,11.0,0,0,0,1.0,0,1,0
1844,2,2,0.5158128096027941,1.0,1.0,12.0,2,2,2,0.0,1,1,0
1845,1,1,0.5478432125011079,1.0,0.0,15.0,0,0,1,1.0,0,1,0
1846,2,2,0.4070005307400174,0.0,0.0,9.0,8,3,4,1.0,1,1,0
1847,2,2,0.7641171567990139,0.0,1.0,11.697003206900366,1,0,5,0.0,1,1,0
1848,1,0,0.3373787641557072,1.0,0.0,13.0,0,0,0,1.0,0,1,0
1849,1,0,0.4616897166171542,1.0,1.0,10.0,0,0,0,1.0,1,1,0
1850,2,2,0.5586102096002697,1.0,1.0,11.0,3,1,3,0.0,1,0,0
1851,1,0,0.6379102144121085,1.0,1.0,10.0,0,0,0,0.0,1,1,0
1852,3,3,0.6082079204337881,0.0,1.0,12.0,4,1,3,0.0,1,1,0
1853,3,1,0.5158128096027941,1.0,1.0,7.0,2,0,2,0.0,0,0,0
1854,0,0,0.3904928315382309,0.0,0.0,11.0,0,0,0,1.0,0,1,0
1855,2,2,0.5829590446374744,1.0,1.0,10.0,1,0,1,1.0,0,0,0
1856,0,0,0.3528605617419292,1.0,1.0,10.0,0,0,0,1.0,1,1,0
1857,3,3,0.7180679557502564,1.0,1.0,12.0,4,1,5,0.0,1,1,0
1858,2,2,0.3420137297724536,0.0,1.0,11.697003206900366,6,1,2,0.0,0,1,0
1859,1,1,0.5158128096027941,1.0,0.0,13.0,2,0,0,0.0,0,1,0
1860,0,0,0.5158128096027941,0.0,0.0,11.0,0,0,0,1.0,0,1,0
1861,3,1,0.5744303378575564,0.0,0.0,12.0,3,0,1,1.0,1,1,0
1862,3,3,0.5837375306849749,0.0,1.0,10.0,3,1,5,0.0,1,1,0
1863,3,3,0.1995862649955144,1.0,1.0,8.0,6,1,6,0.0,1,1,0
1864,0,0,0.3485104683249054,1.0,0.0,13.0,0,0,0,1.0,0,1,0
1865,2,2,0.3763609329888923,1.0,0.0,15.0,0,0,0,0.0,0,1,0
1866,1,1,0.4546562937959736,0.0,0.0,18.0,2,0,0,0.0,0,1,0
1867,1,1,0.2543928838634379,0.0,0.0,16.0,0,0,0,0.0,0,1,0
1868,0,0,0.4301725188324181,0.0,0.0,14.0,0,0,0,1.0,0,1,1
1869,2,2,0.5859101362400143,0.0,1.0,10.0,5,0,0,0.0,1,1,0
1870,2,2,0.5000798154654826,1.0,0.0,14.0,1,1,2,0.0,0,1,0
1871,1,1,0.5158128096027941,1.0,1.0,12.0,0,0,0,0.0,1,0,0
1872,0,0,0.4425234857699696,1.0,1.0,11.697003206900366,0,0,0,1.0,1,1,0
1873,2,1,0.5158128096027941,1.0,0.0,12.0,2,0,4,0.0,1,1,0
1874,0,0,0.2983002002798249,0.0,0.0,17.0,0,0,0,1.0,0,1,0
1875,2,0,0.5635661989200738,1.0,1.0,14.0,0,0,0,0.0,0,0,0
1876,1,1,0.5528557246369896,1.0,0.0,12.0,1,1,0,0.0,0,1,0
1877,1,1,0.4849151408745666,1.0,0.0,13.0,1,0,0,1.0,0,1,1
1878,0,0,0.5158128096027941,0.0,0.0,12.0,0,0,0,1.0,0,1,0
1879,0,0,0.2052827746067424,0.0,0.0,13.0,0,0,0,1.0,1,1,0
1880,0,0,0.2412935569513577,0.0,0.0,12.0,0,0,0,0.0,0,1,0
1881,2,1,0.6200389582828856,1.0,1.0,12.0,1,0,1,0.0,0,0,0
1882,0,0,0.3042562428251973,1.0,0.0,14.0,0,0,0,1.0,1,1,0
1883,2,2,0.6608490340692316,1.0,1.0,10.0,5,1,4,0.0,0,0,0
1884,1,1,0.5158128096027941,1.0,1.0,12.0,1,0,1,1.0,1,1,1
1885,1,1,0.5158128096027941,1.0,1.0,7.0,2,0,1,0.0,1,1,0
1886,2,2,0.6135322636094647,1.0,1.0,11.0,1,0,0,0.0,0,0,0
1887,2,2,0.5158128096027941,0.0,0.0,4.0,1,2,1,0.0,0,1,0
1888,2,2,0.6831496294142616,1.0,0.0,9.0,2,0,1,0.0,0,0,0
1889,0,0,0.5158128096027941,1.0,0.0,14.0,0,0,0,0.0,0,0,0
1890,0,0,0.5158128096027941,0.0,0.0,12.0,0,0,0,1.0,0,1,0
1891,2,2,0.553308152582268,0.0,0.0,11.697003206900366,3,1,0,0.0,1,1,0
1892,1,1,0.1428568741606682,1.0,1.0,8.0,3,1,0,1.0,1,1,0
1893,0,0,0.5689042718463312,1.0,0.0,14.0,0,0,0,1.0,0,1,0
1894,3,2,0.4856727576949824,1.0,1.0,14.0,4,2,0,0.0,1,1,0
1895,2,1,0.6793754625742531,0.0,1.0,10.0,2,1,0,0.0,1,1,0
1896,2,1,0.5282959648021781,1.0,0.0,12.0,1,0,4,0.0,1,0,0
1897,1,0,0.4694285820819799,1.0,0.0,17.0,0,0,0,1.0,1,1,0
1898,0,0,0.1966518580351812,1.0,1.0,15.0,0,0,0,0.0,1,1,0
1899,0,0,0.4074307626863781,1.0,0.0,14.0,0,0,0,0.0,1,1,0
1900,2,2,0.4344065093807981,1.0,0.0,11.0,1,0,0,1.0,1,1,1
1901,0,0,0.4547714598756744,0.0,1.0,14.0,0,0,0,1.0,0,1,0
1902,0,0,0.5158128096027941,1.0,1.0,10.0,0,0,0,0.0,0,0,0
1903,2,2,0.5371232990680931,1.0,0.0,14.0,4,0,0,0.0,1,0,0
1904,3,2,0.6340212804612396,1.0,0.0,9.0,3,1,1,0.0,1,1,0
1905,0,0,0.3376774662073182,0.0,0.0,16.0,0,0,0,1.0,0,1,0
1906,0,0,0.3978857195047106,0.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
1907,1,1,0.5158128096027941,0.0,0.0,13.0,1,0,0,1.0,0,1,1
1908,3,3,0.6111742157695501,0.0,0.0,12.0,10,0,0,0.0,1,1,0
1909,0,0,0.4061774183487175,1.0,0.0,16.0,0,0,0,1.0,1,1,0
1910,2,1,0.5932952607036057,1.0,1.0,8.0,2,1,0,0.0,0,1,0
1911,1,1,0.5158128096027941,0.0,1.0,12.0,3,0,2,0.0,1,1,0
1912,0,0,0.4310118692564083,0.0,1.0,8.0,0,0,0,1.0,1,1,0
1913,2,2,0.6606202402761614,1.0,1.0,7.0,3,1,4,0.0,1,1,0
1914,0,0,0.3597423112305584,0.0,0.0,16.0,0,0,0,1.0,0,1,0
1915,3,0,0.6952752089780221,0.0,0.0,10.0,0,0,0,0.0,0,0,0
1916,3,0,0.5537761327931844,1.0,1.0,12.0,0,0,0,0.0,1,1,0
1917,3,0,0.8012142311019844,1.0,0.0,10.0,0,0,0,0.0,1,0,0
1918,2,2,0.8456270968062706,0.0,0.0,11.697003206900366,7,1,0,1.0,1,1,0
1919,0,0,0.613793495440892,1.0,1.0,14.0,0,0,0,1.0,1,0,0
1920,2,2,0.4748507882647603,0.0,0.0,12.0,3,1,2,1.0,1,1,1
1921,1,0,0.5121611533628815,0.0,1.0,12.0,0,0,0,0.0,0,1,0
1922,0,0,0.4921613731854921,1.0,0.0,15.0,0,0,0,0.0,0,1,0
1923,3,3,0.5570043831736404,1.0,0.0,15.0,1,0,3,0.0,0,0,0
1924,3,1,0.6855793795050787,1.0,1.0,7.0,2,0,5,0.0,1,0,0
1925,2,2,0.5158128096027941,1.0,0.0,12.0,3,0,0,0.0,1,1,0
1926,1,1,0.4472392183805535,0.0,1.0,11.0,0,1,3,0.0,1,1,0
1927,1,1,0.3626070571005141,0.0,0.0,12.0,0,0,1,0.0,1,1,0
1928,0,0,0.3311444080390952,0.0,0.0,15.0,0,0,0,1.0,1,1,0
1929,2,0,0.6665708808245926,1.0,1.0,7.0,0,0,0,1.0,1,1,1
1930,2,1,0.7597218689925157,1.0,1.0,12.0,2,0,2,0.0,0,1,0
1931,1,1,0.3554484102410427,1.0,1.0,9.0,6,1,1,0.0,1,1,0
1932,0,0,0.4911714317868657,1.0,1.0,9.0,0,0,0,1.0,1,1,0
1933,1,1,0.5090413982006466,0.0,0.0,11.0,1,0,3,1.0,1,1,0
1934,2,1,0.5727872533240705,1.0,0.0,15.0,1,0,0,0.0,0,0,0
1935,0,0,0.5158128096027941,1.0,1.0,10.0,0,0,0,1.0,1,1,0
1936,1,0,0.1702452857312173,1.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
1937,1,0,0.6231426423796359,1.0,0.0,16.0,0,0,0,0.0,0,0,0
1938,2,0,0.5535588872675963,1.0,1.0,12.0,0,0,0,1.0,1,1,0
1939,0,0,0.4555194990814978,0.0,0.0,13.0,0,0,0,0.0,0,1,0
1940,2,2,0.5543950016032893,0.0,0.0,16.0,0,0,4,0.0,1,0,0
1941,0,0,0.2544700935636953,1.0,0.0,13.0,0,0,0,1.0,1,1,0
1942,2,2,0.397751130243592,0.0,0.0,18.0,1,0,3,1.0,1,1,0
1943,3,1,0.5158128096027941,1.0,1.0,8.0,2,0,1,0.0,1,1,0
1944,2,2,0.6675682172147324,1.0,0.0,11.0,3,0,6,0.0,1,0,0
1945,3,0,0.6063061374642535,1.0,1.0,10.0,0,0,0,0.0,1,0,0
1946,0,0,0.3909633860367781,0.0,1.0,9.0,0,0,0,1.0,1,1,0
1947,2,2,0.5636298303010419,1.0,1.0,10.0,2,0,5,0.0,0,0,0
1948,1,1,0.5051272639867151,0.0,0.0,16.0,0,1,1,0.0,1,1,0
1949,2,1,0.5158128096027941,1.0,1.0,15.0,2,0,1,0.0,0,0,0
1950,2,2,0.5883010090816301,1.0,0.0,11.697003206900366,1,2,2,0.0,0,1,0
1951,3,3,0.5505629540058324,0.0,0.0,17.0,4,1,3,0.0,1,0,0
1952,0,0,0.355992241229828,1.0,0.0,12.0,0,0,0,1.0,1,1,0
1953,0,0,0.3035289246474821,0.0,0.0,12.0,0,0,0,1.0,0,1,0
1954,3,3,0.6082481234143344,1.0,1.0,8.0,10,1,4,0.0,1,0,0
1955,2,2,0.5656002831268322,1.0,1.0,11.0,1,0,4,0.0,1,0,0
1956,1,1,0.2837396402134595,1.0,0.0,13.0,2,1,0,1.0,1,1,0
1957,3,3,0.6563811456013456,1.0,1.0,9.0,4,0,5,0.0,0,1,0
1958,0,0,0.4025785640861608,1.0,0.0,14.0,0,0,0,1.0,1,1,0
1959,3,3,0.6877893170484483,1.0,1.0,11.0,4,1,4,0.0,1,0,0
1960,2,2,0.5158128096027941,1.0,0.0,15.0,4,0,3,0.0,1,0,0
1961,3,3,0.5658647797711369,1.0,1.0,6.0,10,3,4,0.0,0,0,0
1962,2,2,0.5074746711773291,1.0,0.0,6.0,6,2,2,0.0,1,0,0
1963,1,1,0.6477397119577972,1.0,0.0,9.0,1,1,0,1.0,0,1,0
1964,2,2,0.7146041051611214,1.0,0.0,10.0,2,1,3,0.0,1,1,0
1965,1,1,0.5876351706646832,1.0,0.0,10.0,0,1,0,0.0,0,0,0
1966,1,1,0.3276972993667342,1.0,0.0,13.0,1,0,0,1.0,1,1,0
1967,0,0,0.3457415848717494,0.0,0.0,13.0,0,0,0,1.0,1,1,0
1968,1,1,0.4646190914516829,1.0,1.0,12.0,5,1,0,0.0,1,0,0
1969,3,2,0.5704282195243078,1.0,1.0,9.0,2,0,3,0.0,0,1,1
1970,2,2,0.5461243165310067,0.0,1.0,9.0,3,0,1,0.0,0,1,0
1971,1,0,0.4541773038411031,1.0,0.0,15.0,0,0,0,1.0,1,1,0
1972,1,0,0.4852303649056671,0.0,0.0,15.0,0,0,0,1.0,1,1,0
1973,2,2,0.6952148312049189,1.0,1.0,9.0,4,0,5,0.0,1,1,0
1974,0,0,0.3060569212575669,0.0,0.0,17.0,0,0,0,1.0,0,1,0
1975,2,2,0.6527368124494255,1.0,1.0,13.0,4,0,2,0.0,0,1,0
1976,1,1,0.4365877926342473,1.0,0.0,12.0,2,0,0,1.0,1,1,0
1977,1,1,0.6303208291323615,1.0,1.0,16.0,1,0,0,0.0,1,0,0
1978,1,1,0.3070550976960573,1.0,0.0,14.0,3,0,2,0.0,1,1,0
1979,3,0,0.5980895336803876,1.0,1.0,8.0,0,0,0,1.0,1,1,0
1980,1,1,0.405846593806807,1.0,0.0,15.0,2,0,0,0.0,0,0,0
1981,2,2,0.5757451296405501,1.0,1.0,12.0,0,1,0,0.0,0,1,0
1982,1,0,0.6183002944413831,1.0,1.0,13.0,0,0,0,0.0,0,0,0
1983,3,1,0.5839314559764571,1.0,0.0,11.0,3,1,1,0.0,1,0,0
1984,0,0,0.5730305069553552,0.0,0.0,15.0,0,0,0,1.0,0,0,0
1985,2,2,0.7439687621339224,1.0,1.0,11.0,3,0,1,0.0,1,0,0
1986,1,1,0.3187556952308137,0.0,1.0,9.0,1,0,0,0.0,0,1,0
1987,0,0,0.6855670948359924,1.0,0.0,11.0,0,0,0,1.0,1,1,0
1988,2,2,0.7484736559983464,1.0,1.0,13.0,0,0,6,0.0,1,1,0
1989,1,1,0.6355599395913655,0.0,1.0,11.0,3,2,0,0.0,1,1,0
1990,1,0,0.3406862555323136,0.0,0.0,11.0,0,0,0,0.0,0,1,0
1991,2,2,0.4647727031848582,1.0,1.0,11.0,1,0,1,0.0,0,0,0
1992,3,0,0.5387208204393835,0.0,0.0,16.0,0,0,0,1.0,1,1,0
1993,2,2,0.3740604475477269,1.0,0.0,12.0,2,1,0,0.0,0,1,1
1994,2,2,0.5795819505506645,1.0,1.0,9.0,3,0,2,0.0,1,0,0
1995,2,2,0.5216370293764842,1.0,0.0,16.0,3,0,1,0.0,0,1,0
1996,1,1,0.5158128096027941,0.0,0.0,13.0,1,0,2,1.0,1,0,0
1997,3,1,0.3995310114066084,1.0,1.0,9.0,2,0,0,0.0,1,0,0
1998,0,0,0.711130247514043,1.0,1.0,11.0,0,0,0,0.0,1,1,0
1999,2,2,0.6810789500454674,1.0,1.0,12.0,3,2,4,0.0,1,1,0
2000,2,2,0.6172238033115515,0.0,1.0,10.0,4,3,3,0.0,0,0,0
2001,0,0,0.3449080748268442,0.0,0.0,13.0,0,0,0,1.0,1,1,0
2002,1,1,0.5431775519517923,1.0,1.0,8.0,1,0,0,0.0,0,1,0
2003,3,3,0.5832612783680788,1.0,0.0,9.0,5,0,2,0.0,1,0,0
2004,1,1,0.5158128096027941,0.0,1.0,11.0,0,1,0,0.0,0,1,0
2005,3,3,0.7079048188214504,1.0,1.0,12.0,4,1,2,0.0,1,0,0
2006,0,0,0.3086760491529937,0.0,1.0,11.0,0,0,0,1.0,1,0,0
2007,1,1,0.4532261163998474,1.0,1.0,14.0,2,1,0,0.0,1,1,1
2008,1,1,0.6680436827403672,0.0,0.0,10.0,0,0,1,0.0,0,1,0
2009,0,0,0.4237711447220497,1.0,0.0,13.0,0,0,0,1.0,0,0,0
2010,3,1,0.4779624315482342,1.0,1.0,7.0,3,0,1,0.0,0,1,0
2011,2,2,0.6165145855943818,1.0,0.0,14.0,2,0,2,0.0,1,1,0
2012,0,0,0.1541351795574787,1.0,0.0,18.0,0,0,0,1.0,0,1,0
2013,2,2,0.5426376550206501,1.0,0.0,9.0,1,0,0,0.0,0,0,0
2014,2,0,0.7976152776255272,1.0,1.0,13.0,0,0,0,0.0,0,1,0
2015,2,2,0.5752234865821753,1.0,1.0,12.0,3,1,1,0.0,0,1,0
